gemeinde,staat,bevoelkerung,bevoelkerung_dichte,haushalt_groesse,median_einkommen,prozent_pension,prozent_armut,prozent_arbeitslos,prozent_metro,verbrechen,haeufigkeit
Lufkincity,TX,30206,1236.1,2.69,22357,14.47,20.94,6.37,0.41,autodiebstahl,147
EastWindsortownship,NJ,22353,1378.1,2.61,49849,9.86,2.82,3.37,9.47,autodiebstahl,29
FountainValleycity,CA,53691,5813.2,3.08,56255,13.08,3.54,3.96,0.95,autodiebstahl,387
Kingstonborough,PA,14507,6527.6,2.32,25482,18.71,9.08,4.06,1.72,autodiebstahl,17
Gilroycity,CA,31487,2962.6,3.31,40955,11.92,12.9,7.82,1.37,autodiebstahl,133
Bristolborough,PA,10405,5793.4,2.63,26265,19,10.36,8.35,3.07,autodiebstahl,66
Muskegoncity,MI,40283,2704.3,2.73,18748,18.32,26.51,11.24,1.17,autodiebstahl,295
FortLeeborough,NJ,31997,12212.6,2.1,46395,13.67,5.99,4.77,20.57,autodiebstahl,124
Summittownship,MI,21130,695.4,2.63,35151,20.97,6.61,5.11,0.14,autodiebstahl,17
NorthRichlandHillscity,TX,45895,2430.4,2.72,38354,10.75,5.05,4.38,0.08,autodiebstahl,229
Wataugacity,TX,20009,4728,3.22,41096,7.13,2.07,3.25,0,autodiebstahl,22
Gloucestercity,MA,28716,1067.4,2.48,32690,15.11,7.53,6.75,2.73,autodiebstahl,83
Claremontcity,CA,32503,2850.1,3.1,53479,19.64,5.28,4.22,0.72,autodiebstahl,240
Brooklyncity,OH,11706,2638.6,2.27,26818,25.99,5.48,4.01,4.17,autodiebstahl,89
MountMorristownship,MI,25198,774.3,2.82,26634,21.09,23.38,14.01,0.91,autodiebstahl,203
Cantoncity,OH,84161,4017,2.52,19807,19.92,21.86,11.23,2.45,autodiebstahl,635
Amherstcity,OH,10332,1417.6,2.74,37695,21.78,4.52,4.96,0.15,autodiebstahl,12
SierraMadrecity,CA,10762,3458.2,2.32,46502,14.38,5.24,2.43,1.69,autodiebstahl,23
UpperAllentownship,PA,13347,973,3.01,43598,18.07,1.75,3.42,0.58,autodiebstahl,3
Sangercity,CA,16839,3528.7,3.48,24470,11.75,21.04,15.72,0,autodiebstahl,105
PleasantHillcity,CA,31585,4489.1,2.43,46885,16.51,3.63,3.2,10.45,autodiebstahl,147
Pottsvillecity,PA,16603,3811.2,2.46,21135,16.73,15.36,7.2,0.82,autodiebstahl,12
ElCentrocity,CA,31384,4849.2,3.26,25147,12.04,23.25,13.9,0.6,autodiebstahl,279
WestGoshentownship,PA,18082,1464.3,2.79,51265,12.47,1.98,2.23,2.69,autodiebstahl,52
Angletoncity,TX,17140,1703.8,2.88,32098,12.6,9.65,5.2,0,autodiebstahl,50
Pacificacity,CA,37670,2877.3,2.82,47533,13.55,4.52,3.35,8.6,autodiebstahl,97
Wyandottecity,MI,30938,5625.1,2.51,28312,24.32,9.73,8.07,1.75,autodiebstahl,80
Bellevilletownship,NJ,34213,9872.2,2.56,38507,17.61,5.19,5.16,8.86,autodiebstahl,464
Youngstowncity,OH,95706,2747.9,2.58,17060,24.21,29.04,15.6,2.43,autodiebstahl,1343
Phillipsburgtown,NJ,15757,4716,2.55,27289,20.44,10.88,6.47,1.19,autodiebstahl,15
GarfieldHeightscity,OH,31739,4237.5,2.54,28694,24.39,5.89,5.9,6.27,autodiebstahl,183
Lindenwoldborough,NJ,18734,4583.1,2.36,31793,9.9,7.82,6.25,13,autodiebstahl,157
Roselleborough,NJ,20314,7422.5,2.67,40431,17.65,5.31,7.62,9.49,autodiebstahl,109
Pleasantvillecity,NJ,16027,2663.9,2.72,30037,15.09,12.03,8.58,14.26,autodiebstahl,58
Lompoccity,CA,37649,3233.3,3.01,31702,17.83,15.07,7.34,0.41,autodiebstahl,86
Gardenacity,CA,49847,9109.5,2.75,33063,12.46,9.78,5.88,3.69,autodiebstahl,957
SanRamoncity,CA,35303,2992.8,2.75,63607,9.53,1.75,2.77,1.9,autodiebstahl,70
Orangecity,TX,19381,873,2.62,22664,19.75,22.73,8.22,0,autodiebstahl,109
Palmdalecity,CA,68842,856.1,3.14,41974,11.24,8.87,6.92,0.89,autodiebstahl,746
Bellcity,CA,34365,12958.1,3.81,22515,9.15,26.13,12.37,9.79,autodiebstahl,282
Bridgetoncity,NJ,18942,2937.8,2.82,21897,17.84,25.11,9.96,3.8,autodiebstahl,52
LowerSalfordtownship,PA,10735,717.3,2.89,45262,10.05,3.81,1.97,1.04,autodiebstahl,6
Oceansidecity,CA,128398,3047.5,2.75,33453,23.1,10.07,6.82,4.03,autodiebstahl,1974
Tracycity,CA,33558,3378.8,2.99,40256,12.86,7.39,7.28,0.5,autodiebstahl,195
Eulesscity,TX,38149,2295.9,2.47,34950,7.93,5.4,4.14,0.2,autodiebstahl,153
SanDiegocity,CA,1110549,3308.5,2.73,33686,16.22,13.38,5.72,4.41,autodiebstahl,19319
Logantownship,PA,12381,256.2,2.77,25500,17.01,7.47,6.24,0.23,autodiebstahl,7
SanAntoniocity,TX,935933,2712.7,2.86,23584,16.21,22.64,8.92,5,autodiebstahl,11796
GrandHavencity,MI,11951,1995.8,2.5,28989,19.27,9.61,5.59,0.73,autodiebstahl,13
SantaRosacity,CA,113313,3245.3,2.48,35237,19.16,8.3,4.62,2.34,autodiebstahl,508
Placentiacity,CA,41259,6042.6,3.09,50945,12.71,7.74,4.31,1.35,autodiebstahl,248
DeWitttownship,MI,10448,303.2,2.59,35828,21.49,6.52,4.53,0,autodiebstahl,8
LaMarquecity,TX,14120,956.1,2.67,27914,18.21,15.47,9.79,0,autodiebstahl,65
Texarkanacity,TX,31656,1451.3,2.54,21745,17.96,21.82,8.24,0.11,autodiebstahl,174
BuenaParkcity,CA,68784,6257.6,3.1,41435,14.03,8.03,5.7,1.64,autodiebstahl,949
EaglePasscity,TX,20651,4190.5,3.52,13060,10.06,46.12,19.01,1.25,autodiebstahl,107
Uniontownship,NJ,50024,5298.9,2.65,42665,21.42,3.89,4.56,5.66,autodiebstahl,782
Westlandcity,MI,84724,3996.4,2.56,34995,16.72,7.11,6.26,0.47,autodiebstahl,494
PortNechescity,TX,12974,1373.8,2.63,36171,14.35,7.5,5.84,0.35,autodiebstahl,41
SouthWhitehalltownship,PA,18261,1027.8,2.8,43968,18.09,1.79,2.65,1.09,autodiebstahl,28
Duartecity,CA,20688,2768.7,3.17,37695,11.03,7.82,6.41,3.15,autodiebstahl,187
Canyoncity,TX,11365,2214.5,2.72,23184,13.82,17.28,5.8,0,autodiebstahl,7
Livingstontownship,NJ,26609,1850.4,3.03,74401,16.15,1.36,2.55,6.69,autodiebstahl,154
Warringtontownship,PA,12169,852.9,2.89,47284,10.23,2.23,3.88,2.15,autodiebstahl,21
Cupertinocity,CA,40263,3771.4,2.62,64587,11.92,3.16,2.75,1.7,autodiebstahl,97
Turlockcity,CA,42198,4248.7,2.87,27293,12.56,13.23,8.77,0.47,autodiebstahl,505
Passaiccity,NJ,58041,18056.6,3.1,26669,11.08,17.02,10.94,12.48,autodiebstahl,673
Concordcity,CA,111348,3646.5,2.65,41675,15.16,6.69,4.58,10.08,autodiebstahl,878
Cumrutownship,PA,13142,614.6,2.42,37161,15.39,3.52,2.32,1.16,autodiebstahl,24
Birminghamcity,MI,19997,4038.2,2.19,57573,14.54,2.3,3.02,0.39,autodiebstahl,55
WestHempfieldtownship,PA,12942,661.1,2.87,38527,14.87,7.54,2.54,0.32,autodiebstahl,10
TwentyninePalms-MorongoValle,CA,58362,16.3,2.77,21603,21.35,15.23,7.16,0.4,autodiebstahl,55
HazelParkcity,MI,20051,6866.8,2.75,26615,18.56,14.22,11.35,0.68,autodiebstahl,180
Westwoodborough,NJ,10446,4347.4,2.55,46866,17.38,2.34,3.65,10.27,autodiebstahl,4
Walltownship,NJ,20244,638.3,2.75,46301,19.23,2.09,4.45,2.08,autodiebstahl,11
Rocklincity,CA,19033,1456.9,2.69,40417,15.66,5.61,4.44,1.17,autodiebstahl,70
Mentorcity,OH,47358,1707.4,2.83,42095,17.74,2.87,3.86,0.4,autodiebstahl,118
Millvillecity,NJ,25992,592.4,2.7,31266,19.99,11.53,6.41,1.56,autodiebstahl,77
Hollistontown,MA,12926,666.9,3.02,58018,10.58,0.64,5.24,2.5,autodiebstahl,4
Hampdentownship,PA,20384,1107.2,2.71,44250,19,2.06,2.13,0.34,autodiebstahl,18
Somervilleborough,NJ,11632,4755.5,2.56,39667,19.52,5.73,5.46,3.16,autodiebstahl,26
Edisontownship,NJ,88680,2836.3,2.79,50075,13.73,3.46,4.46,10.02,autodiebstahl,390
Paramusborough,NJ,25067,2308.3,3.22,58995,18.52,3.04,3.68,5.73,autodiebstahl,691
Sudburytown,MA,14358,568.7,3.02,79092,12.45,1.53,2.65,2.12,autodiebstahl,8
SuisunCitycity,CA,22686,6151.3,3.39,40865,15.24,9.37,7.31,1.95,autodiebstahl,100
Carlisleborough,PA,18419,3278.3,2.54,26151,19.82,9.85,3.54,0.5,autodiebstahl,29
Bensalemtownship,PA,56788,2745.7,2.71,38488,12.88,5.32,4.97,4.26,autodiebstahl,559
Haywardcity,CA,111498,2476.9,2.78,36058,16.64,9.67,6.11,8,autodiebstahl,977
SouthPlainfieldborough,NJ,20489,2365.9,3.06,51198,16.85,2.79,4.53,2.88,autodiebstahl,71
Nanticokecity,PA,12267,3376.7,2.35,18974,28.37,12.18,7.49,2.83,autodiebstahl,9
SouthRiverborough,NJ,13692,4687.1,2.69,37998,23.69,6.76,5.74,3.4,autodiebstahl,22
Marlborotownship,NJ,27974,882.6,3.43,70039,11.71,2.77,3.89,13.08,autodiebstahl,19
SantaPaulacity,CA,25062,5260.7,3.27,31605,18.36,12.15,7.66,0.63,autodiebstahl,103
Walthamcity,MA,57878,4399.8,2.79,38514,15.31,6.51,6.05,5.88,autodiebstahl,176
Monroviacity,CA,35761,2582.4,2.7,35684,11.53,12.37,6.2,3.44,autodiebstahl,346
Beaumontcity,TX,114323,1378.4,2.64,24495,13.81,21.15,7.84,1.4,autodiebstahl,1562
TintonFallsborough,NJ,12361,764.2,2.8,51988,13.87,1.49,3.47,3.02,autodiebstahl,18
Palestinecity,TX,18042,1005.5,2.73,21427,11.91,21.86,6.87,0.14,autodiebstahl,61
Dixoncity,CA,10401,2642.5,3.06,36710,14.21,6.65,8.25,0.15,autodiebstahl,50
Marysvillecity,CA,12324,3393.2,2.57,21529,19.41,16.38,11.6,0.22,autodiebstahl,118
Wadsworthcity,OH,15718,1805.8,2.6,32141,19.41,7.76,5.68,0.27,autodiebstahl,16
ManhattanBeachcity,CA,32063,7874,2.29,67723,12.2,3.78,2.36,0.88,autodiebstahl,286
Muskegontownship,MI,15302,620.3,2.75,25058,21.79,12.29,9.63,0.45,autodiebstahl,18
Freeholdtownship,NJ,24710,619,3.01,58756,15.08,1.59,3.28,8.96,autodiebstahl,65
Clawsoncity,MI,13874,6085.1,2.5,36532,17.92,3.73,4.14,0.53,autodiebstahl,17
Fremontcity,CA,173339,2172.1,2.88,51231,12.15,4.25,4.19,4.68,autodiebstahl,824
MountPleasantcity,MI,23285,3108,3.5,19185,12.32,38.74,8.22,1.01,autodiebstahl,33
Fairviewborough,NJ,10733,12274.7,2.51,32846,11.85,8.72,7.65,23.57,autodiebstahl,50
SouthBrunswicktownship,NJ,25792,607.7,2.74,54305,10.35,2.94,3.5,6.38,autodiebstahl,66
Trentoncity,NJ,88675,11185.6,2.88,25719,15.1,18.05,10.86,10.27,autodiebstahl,1852
PalmSpringscity,CA,40181,506.7,2.16,27538,16.07,12.6,5.41,3.07,autodiebstahl,505
Mantecacity,CA,40773,4462.9,3.03,35083,15.32,9.88,6.97,0,autodiebstahl,469
Westporttown,MA,13852,267.1,2.8,37092,16.37,4.32,7.45,0.55,autodiebstahl,34
Montclaircity,CA,28434,5434.6,3.33,33084,13.41,16.75,7.57,1.8,autodiebstahl,705
Vandaliacity,OH,13882,1230,2.43,34835,16.17,3.98,4.39,1.32,autodiebstahl,29
Fillmorecity,CA,11992,4383,3.53,33482,14.62,13.23,6.59,0.37,autodiebstahl,32
WestSpringfieldtown,MA,27537,1586.6,2.4,32194,20.77,8.34,5.2,2.01,autodiebstahl,413
Antiochcity,CA,62195,3065.6,2.91,40936,14.95,9.12,6.63,2.14,autodiebstahl,390
Hopewelltownship,NJ,11590,192.4,2.95,65522,19.27,1.81,2.15,2.98,autodiebstahl,49
Miamisburgcity,OH,17834,1816.4,2.69,32436,19.25,7.73,4.12,1.2,autodiebstahl,112
Rahwaycity,NJ,25325,6127.2,2.63,40776,19.74,6.42,5.36,7.62,autodiebstahl,173
RedBankborough,NJ,10636,5733.1,2.27,36879,22.82,9.71,6.12,8.71,autodiebstahl,42
Morristownship,NJ,19952,1220.4,2.81,74124,15.42,3,2.75,6.12,autodiebstahl,21
SanMateocity,CA,85486,6758.9,2.41,42894,16.27,6.16,4.25,6.79,autodiebstahl,409
Bedfordtownship,MI,23748,586.4,2.95,40982,17.07,4.24,5.93,0.57,autodiebstahl,11
Leominstercity,MA,38145,1275.1,2.57,35974,15.81,7.18,7.11,0.74,autodiebstahl,145
GlenRockborough,NJ,10883,3858.7,2.83,65976,19.48,1.54,2.24,13.55,autodiebstahl,12
Watertowntown,MA,33284,7816.8,2.35,43490,17.3,5.64,4.59,16.45,autodiebstahl,138
Freeholdborough,NJ,10742,5191.4,2.8,40327,16.74,8.11,6.58,5.05,autodiebstahl,23
Daviscity,CA,46209,5282.2,2.58,29044,10.77,25.47,5.43,3.34,autodiebstahl,193
Lynwoodcity,CA,61945,12310.2,4.38,25961,10.92,21.84,12.46,6.21,autodiebstahl,1028
Berkeleycity,CA,102724,9483.4,2.36,29737,12.99,17.54,5.62,16.28,autodiebstahl,1161
Burlingtontownship,NJ,12454,892.5,2.8,39618,19.03,4.95,4.56,3.49,autodiebstahl,58
Perkinstownship,OH,10793,402.5,2.9,38725,20.01,4.97,3.91,0.26,autodiebstahl,8
Ontariocity,CA,133179,3498.5,3.31,35788,11.11,13.56,7.32,0.91,autodiebstahl,1915
Garfieldcity,NJ,26727,12109,2.44,31649,15.93,7.41,6.34,4.68,autodiebstahl,143
Pampacity,TX,19959,2207.9,2.51,24472,14.97,14.29,5.71,0.07,autodiebstahl,23
Maldencity,MA,53884,10219.2,2.46,34344,16.26,7.55,7.65,24.37,autodiebstahl,393
Deptfordtownship,NJ,24137,1332.2,2.82,38250,19.34,5.22,5.09,3.28,autodiebstahl,149
Manchestertownship,NJ,35976,420.4,1.94,22649,45.31,4.63,6.7,1.29,autodiebstahl,11
SterlingHeightscity,MI,117810,3103.2,2.89,46470,15.39,3.55,5.05,0.45,autodiebstahl,314
AllenParkcity,MI,31092,4282.6,2.58,39925,28.74,3.26,5.48,0.88,autodiebstahl,182
Hamptontownship,PA,15568,937.4,2.9,45538,16.49,2.54,3.23,3.39,autodiebstahl,11
Hazletoncity,PA,24730,3994.6,2.34,20927,21.07,13.48,6.05,1.43,autodiebstahl,24
Bayonnecity,NJ,61444,10545.1,2.43,31954,21.85,8.79,5.88,17.23,autodiebstahl,249
Lynncity,MA,81245,7251.7,2.57,28553,17.7,15.91,9.34,8.92,autodiebstahl,1564
Concordtown,MA,17076,661.4,3,69917,18.07,3.26,3.96,5.9,autodiebstahl,3
Woodbridgetownship,NJ,93086,3898.9,2.78,45516,19,3.04,4.85,6.92,autodiebstahl,718
Bellflowercity,CA,61815,9811.9,2.7,32711,12.98,9.62,5.88,2.49,autodiebstahl,1137
Clarktownship,NJ,14629,3249.7,2.65,50095,29.68,1.81,4.08,4.19,autodiebstahl,31
Weslacocity,TX,21877,2515.8,3.32,17645,13.55,35.49,17.59,0.4,autodiebstahl,251
OakParkcity,MI,30462,5867.1,2.8,36090,13.15,10.85,6.17,1.59,autodiebstahl,358
Aberdeentownship,NJ,17038,2957.6,2.89,50448,14.76,3.18,5.16,12.82,autodiebstahl,47
Gatesvillecity,TX,11492,1349.5,4.51,19836,22.73,13.13,8.83,0,autodiebstahl,11
Lexingtontown,MA,28974,1705.3,2.76,67389,20.15,2.63,3.48,4.91,autodiebstahl,15
Rosevillecity,CA,44685,1443.7,2.69,39975,16.83,6.83,4.99,0.93,autodiebstahl,442
PicoRiveracity,CA,59177,7160.8,3.7,34383,14.82,11.61,8.44,3.56,autodiebstahl,499
Moontownship,PA,19631,799.4,2.72,42016,15.3,6.2,4.14,2.81,autodiebstahl,63
WhiteSettlementcity,TX,15472,3057.7,2.76,25149,13.31,12.77,5.53,0.42,autodiebstahl,65
Framinghamtown,MA,64989,2497.3,2.59,42948,15.11,5.96,6.42,2.81,autodiebstahl,234
ElSegundocity,CA,15223,2648.4,2.25,46352,12.82,4.25,3.32,0.72,autodiebstahl,174
Nacogdochescity,TX,30872,1194.9,2.73,15917,11.25,31.53,7.18,0.21,autodiebstahl,63
Dentoncity,TX,66270,1215.2,2.58,23156,10.78,20.65,6.07,0.14,autodiebstahl,201
Odessacity,TX,89699,2448.1,2.73,24346,10.55,19.36,7.55,0.02,autodiebstahl,424
Taylorcity,TX,11472,1029.1,2.77,21160,12.76,21.88,7.44,0.65,autodiebstahl,33
Orangecity,CA,110658,4577.2,3.01,46539,13.65,7.99,4.57,2.59,autodiebstahl,982
Portsmouthcity,OH,22676,2032.3,2.35,15732,19.27,27.97,11.52,0,autodiebstahl,86
Campbellcity,CA,36048,6202.3,2.36,42489,10.96,5.76,3.42,2.38,autodiebstahl,193
Woodburycity,NJ,10904,5058.5,2.62,28993,19.72,12.38,8.18,4.06,autodiebstahl,35
Montereycity,CA,31954,3667.8,2.52,34727,14.4,6.58,2.23,2.65,autodiebstahl,114
Norwoodcity,OH,23674,7380.6,2.44,22191,18.86,13.19,6.82,4.33,autodiebstahl,55
Medfordcity,MA,57407,6809.5,2.63,38859,18.38,6.93,5.8,16.88,autodiebstahl,359
Bexleycity,OH,13088,5142.2,2.75,48125,14.08,5.26,2.61,2.83,autodiebstahl,31
Maderacity,CA,29281,2741.7,3.2,21401,14.84,26.93,17,0,autodiebstahl,453
Nortontown,MA,14265,479.7,3.07,43861,12.88,5.5,5.01,2.89,autodiebstahl,18
RanchoCucamongacity,CA,101409,2589.1,3.01,46193,10.58,5.47,4.87,0.51,autodiebstahl,1008
Adriancity,MI,22097,3089.6,2.95,24788,15.49,20.65,8.37,0.49,autodiebstahl,44
Dearborncity,MI,89286,3536.9,2.52,34909,23.74,10.78,6.24,1.59,autodiebstahl,1157
OilCitycity,PA,11949,2553.6,2.45,20411,22.39,18.26,7.84,0.54,autodiebstahl,22
Frasercity,MI,13899,3202.5,2.68,36644,15.52,5.38,5.67,0.58,autodiebstahl,52
Tallmadgecity,OH,14870,1063.3,2.67,36979,23,5.37,5.36,0.78,autodiebstahl,57
Springtownship,PA,18899,1000.4,2.63,41491,21.31,2.61,2.61,0.83,autodiebstahl,10
Kellercity,TX,13683,721.2,3.05,55050,9.23,2.55,2.9,0.09,autodiebstahl,18
DalyCitycity,CA,92311,11859.1,3.18,41533,15.37,7.18,5.43,19.13,autodiebstahl,645
Fitchburgcity,MA,41194,1432.3,2.68,27101,17.91,14,9.19,1.65,autodiebstahl,207
Selmacity,CA,14757,3760.7,3.24,21198,14.13,24.12,17.23,0,autodiebstahl,250
NorthAndovertown,MA,22792,824.9,2.89,51692,15.81,2.84,4.45,2.06,autodiebstahl,75
LaVernecity,CA,30897,3827.7,2.88,46587,16.71,4.42,3.94,1.75,autodiebstahl,182
Carteretborough,NJ,19025,4209.8,2.88,40268,21.49,8.35,6.58,3.92,autodiebstahl,68
McKinneycity,TX,21283,462.7,2.8,27236,10.3,17.47,5.86,0.15,autodiebstahl,67
Columbiaborough,PA,10701,4299,2.54,23534,17.47,10.77,5.25,1.71,autodiebstahl,33
Perrytownship,OH,17215,1049,2.52,25322,19.99,12.36,5.64,0.07,autodiebstahl,61
Northamptontownship,PA,35406,1322.9,3.19,59285,12.88,1.55,2.76,3.63,autodiebstahl,23
BentonHarborcity,MI,12818,2813.4,2.96,8866,9.58,58,28.94,2.6,autodiebstahl,157
PortHuroncity,MI,33694,4061.5,2.56,21522,15.63,22.12,10.79,0.97,autodiebstahl,98
Carlsbadcity,CA,63126,1617.6,2.53,45739,19.15,6.84,4.81,2.72,autodiebstahl,621
Napacity,CA,61842,3425.8,2.59,35479,22.79,7.73,4.78,1.59,autodiebstahl,211
DiamondBarcity,CA,53672,3433.5,3.18,60651,7.98,3.48,3.55,0.89,autodiebstahl,323
JerseyCitycity,NJ,228537,14826.6,2.77,29054,12.14,18.88,10.83,37.29,autodiebstahl,3655
Conroecity,TX,27610,1272.4,2.76,23634,10.55,18.78,5.87,0.61,autodiebstahl,266
Reddingcity,CA,66462,1252.4,2.55,25828,18.31,14.31,8.74,0.86,autodiebstahl,342
Templecity,TX,46109,1035.9,2.54,23194,15.93,19.16,6.66,0.09,autodiebstahl,296
UpperGwyneddtownship,PA,12197,1445.4,2.94,56543,13.29,1.28,2.09,3.35,autodiebstahl,5
Doylestowntownship,PA,14510,901.4,3.19,52212,17.38,2.22,2.34,1.99,autodiebstahl,6
Foxboroughtown,MA,14637,703.5,2.78,45405,17.45,4.5,4.97,4.71,autodiebstahl,20
HighlandParkcity,MI,20121,6524.3,2.5,9805,16.65,42.36,31.23,20.94,autodiebstahl,578
Brecksvillecity,OH,11818,581.7,2.77,53396,21.55,2.26,3.78,3.52,autodiebstahl,11
Wilbrahamtown,MA,12635,548.8,2.82,50275,20.24,3.5,4,1.33,autodiebstahl,60
Schertzcity,TX,10555,454.6,2.76,31768,28.61,11.42,5.62,0.09,autodiebstahl,18
NorthRidgevillecity,OH,21564,889.4,3.02,41095,13.7,4.1,4.15,1.06,autodiebstahl,22
Planocity,TX,128713,1875.4,2.9,53905,6.9,3.34,2.88,1.22,autodiebstahl,421
Saginawtownship,MI,37684,1475.7,2.46,36289,19.49,5.58,5.76,0.08,autodiebstahl,34
BalchSpringscity,TX,17406,2086,3.15,28734,8.11,13.67,5.17,1.05,autodiebstahl,133
Marshfieldtown,MA,21531,730.2,2.85,48986,14.46,3.63,6.62,2.37,autodiebstahl,35
Rosenbergcity,TX,20183,1725.6,2.97,25773,9.75,21.54,6.18,0.08,autodiebstahl,93
Camarillocity,CA,52303,2737.8,2.89,48219,23.42,4.37,3.68,0.22,autodiebstahl,85
Chicocity,CA,40079,1723.7,2.58,19005,10.76,32.03,9.2,1.34,autodiebstahl,160
Vernontownship,NJ,21211,299.6,3.15,50987,11.99,2.93,4.96,1.32,autodiebstahl,16
Sanduskycity,OH,29764,2862.4,2.47,22532,18.77,15.4,8.71,0.29,autodiebstahl,120
Hazlettownship,NJ,21976,3769.2,3.07,50684,18.85,2.61,5.12,12.04,autodiebstahl,25
WestMifflinborough,PA,23644,1611.7,2.45,26867,30.51,9.99,7.39,7.98,autodiebstahl,379
Johnstowncity,PA,28134,4642.6,2.24,14839,26.9,26.94,14.17,4.6,autodiebstahl,62
Gainesvillecity,TX,14256,1021.8,2.5,20364,14.96,21.68,6.56,0.2,autodiebstahl,30
Modestocity,CA,164730,5268.3,2.84,31701,15.08,12.98,8.9,0.9,autodiebstahl,1593
Plainstownship,PA,10988,814.9,2.65,25344,22.83,9.05,6.44,2.17,autodiebstahl,21
Galvestoncity,TX,59070,1235.1,2.45,20825,13.24,24.24,8.93,3.27,autodiebstahl,771
Flinttownship,MI,34081,1387.2,2.45,31394,22.84,9.98,7.05,0.29,autodiebstahl,216
Saratogacity,CA,28061,2262.3,2.79,86674,16.94,1.44,2.86,0.85,autodiebstahl,14
Berkleycity,MI,16960,6235.3,2.57,36693,19.58,3.72,5.12,0.86,autodiebstahl,28
VentnorCitycity,NJ,11005,4955.4,2.3,33120,17.47,6.64,3.35,12.79,autodiebstahl,19
Vacavillecity,CA,71479,3047.4,3.16,40679,19.85,6.09,4.9,1.2,autodiebstahl,218
Rowlettcity,TX,23260,1200.5,3.08,48121,7.2,2.53,3.14,1.23,autodiebstahl,34
Nutleytownship,NJ,27099,7771.9,2.56,43172,17.62,5.04,5.15,8.7,autodiebstahl,123
Donnacity,TX,12652,2764.9,3.84,16922,12.06,38.96,18.14,0.57,autodiebstahl,85
Pittsburghcity,PA,369879,6417.5,2.41,20747,18.81,21.42,9.07,22.57,autodiebstahl,6506
Whitehallborough,PA,14451,4243.8,2.35,34183,25.15,6.66,4.11,13.53,autodiebstahl,23
Cliftoncity,NJ,71742,6124.7,2.47,39905,20.22,4.7,4.71,5.66,autodiebstahl,450
Plymouthtown,MA,45608,456.3,2.87,39886,15.13,5.75,7.16,2.33,autodiebstahl,76
Rosemeadcity,CA,51638,9728.3,3.77,29770,11.88,20.02,8.41,5.62,autodiebstahl,452
Plainviewcity,TX,21700,1608.4,2.94,21433,9.87,22.58,8,0,autodiebstahl,39
Franklintown,MA,22095,797.5,2.98,50679,14.52,2.4,5.23,5.15,autodiebstahl,25
Wilkinsburgborough,PA,21080,8836.4,2.14,22709,18.47,17.28,8.8,28.6,autodiebstahl,347
Pecoscity,TX,12069,1599.8,3.2,19017,6.87,26.74,13.32,5.97,autodiebstahl,8
BattleCreekcity,MI,53540,1207.3,2.5,25306,19.65,18.26,10.22,1.4,autodiebstahl,271
Warwicktownship,PA,11622,559.7,2.93,41338,10.79,2.69,2.44,0.33,autodiebstahl,1
Westfordtown,MA,16392,516.9,3.08,60566,13.84,1.12,5.41,0.64,autodiebstahl,14
WarrensvilleHeightscity,OH,15745,3797.3,2.46,27893,17.06,10.28,9.34,9.94,autodiebstahl,167
Alvincity,TX,19220,1013.5,2.76,28860,11.4,14.01,4.56,0.31,autodiebstahl,56
Wilmingtoncity,OH,11199,2176.8,2.53,25300,18.57,15.05,6.61,0.56,autodiebstahl,19
PomptonLakesborough,NJ,10539,3428,2.68,48864,18.45,2.07,3.61,3.17,autodiebstahl,19
Amarillocity,TX,157615,1730.1,2.58,24915,12.28,16.77,6.76,0.85,autodiebstahl,649
Bethlehemcity,PA,18867,4154.3,2.37,30565,25.49,6.09,4.06,1.67,autodiebstahl,174
Coltoncity,CA,40213,2746,2.99,28838,11.28,15.59,9.69,0.62,autodiebstahl,640
Chesterfieldtownship,MI,25905,896.1,2.91,42026,11.84,4.31,5.38,0.29,autodiebstahl,72
LowerMakefieldtownship,PA,25083,1349.9,2.93,69904,13.07,1.8,2.95,7.7,autodiebstahl,48
GardenGrovecity,CA,143050,7697.5,3.21,39882,14.63,10.42,6.21,2.96,autodiebstahl,1799
Bridgewatertownship,NJ,32509,967.1,2.88,63533,14.82,1.62,2.64,2.18,autodiebstahl,70
SanFernandocity,CA,22580,9119.5,4.01,32128,13.04,17.68,9.65,5.34,autodiebstahl,311
Radnortownship,PA,28703,2013.5,2.92,51762,16.64,5.31,3.49,13.16,autodiebstahl,36
Alliancecity,OH,23304,2733.9,2.62,21040,19.97,19.29,11.58,0.15,autodiebstahl,149
Andovertown,MA,29151,907.4,2.8,61070,15.21,2.93,4.05,2.64,autodiebstahl,131
Stocktoncity,CA,210943,3873.4,3.07,26876,15.57,21.37,10.28,2,autodiebstahl,3696
Ferndalecity,MI,25084,6246,2.54,28964,15.39,10.66,6.29,1.64,autodiebstahl,221
Ephrataborough,PA,12133,3253.5,2.48,30907,14.49,5.78,2.28,0.09,autodiebstahl,14
Albioncity,MI,10066,2310.8,2.96,20078,16.94,25.36,12.35,0.27,autodiebstahl,9
Delanocity,CA,22762,2572.6,3.65,21054,10.93,23.66,23.83,0.35,autodiebstahl,175
Eurekacity,CA,27025,2757.7,2.43,21812,18.87,18.66,8.55,1.16,autodiebstahl,298
Escondidocity,CA,108635,2942.1,2.77,32895,16.7,11.21,6.23,2.05,autodiebstahl,1247
ArroyoGrandecity,CA,14378,2451.9,2.51,34796,23.68,8.35,5.14,0.73,autodiebstahl,21
