preis,schlafzimmer,badezimmer,qf_wohnraum,qf_parzelle,stoecke,ufer,qf_dachstock,qf_keller,baujahr,postleitzahl
672500,4,2.75,2620,6707,2,0,2620,0,2000,98075
605000,4,1.5,1880,3500,1,0,1080,800,1926,98103
1675000,5,3.25,4560,19080,1,0,2490,2070,1963,98004
565000,4,2.5,2330,7936,2,0,2330,0,1987,98074
725000,4,1.75,2350,7574,1,0,1720,630,1979,98027
640000,3,3,1560,1466,3,0,1560,0,2006,98103
253750,4,1,1380,7110,1.5,0,1380,0,1939,98030
799950,6,2.75,3040,36721,1,0,1760,1280,1958,98166
595000,4,1.5,1350,8113,1,0,1350,0,1959,98004
850000,4,2.5,3180,11652,2,0,3180,0,1977,98040
366000,3,2.5,1790,4065,2,0,1790,0,2009,98019
715000,4,3,1986,6000,2,0,1746,240,1922,98136
300000,4,2.5,2400,7215,2,0,2400,0,1992,98023
960000,4,3,4590,9150,2,0,3490,1100,1981,98177
812000,3,2,1970,3420,2,0,1970,0,1913,98103
234950,3,1,1360,9948,1,0,1360,0,1977,98010
656500,4,2,2710,4750,1,0,1460,1250,1919,98115
255000,2,1.5,920,1598,2,0,920,0,1995,98133
538000,3,2.75,2000,7204,1,0,1250,750,1960,98006
260000,3,2.25,1920,9680,1,0,1300,620,1961,98031
546200,3,2.5,2678,6607,2,0,2678,0,1998,98028
280500,3,1,1220,4541,1,0,890,330,1952,98108
295000,3,1.75,1440,4000,1,0,1050,390,1979,98106
700000,4,1.75,2420,520,1.5,0,2420,0,1900,98112
560000,3,2,2090,15790,1,0,2090,0,1992,98034
912000,4,2.75,4030,10888,2,0,4030,0,1997,98075
437000,3,1.75,1310,9282,1,0,1310,0,1976,98052
447000,3,2.5,1800,3074,2,0,1800,0,2003,98072
500000,4,1,1160,20100,1,0,820,340,1913,98056
508300,3,1,1160,5969,1,0,880,280,1930,98115
485000,3,1.5,1870,7853,1,0,1300,570,1962,98125
540000,7,5.75,3700,7647,2,0,3700,0,1948,98155
356000,3,2.25,2280,8765,2,0,2280,0,1977,98058
525000,4,2,1720,6099,1,0,860,860,1949,98115
962800,4,2.75,3630,11775,2,0,3630,0,1999,98074
315000,4,2.5,2040,6300,2,0,2040,0,2003,98031
525000,3,2.25,1750,1879,3,0,1750,0,2001,98107
325000,2,2.25,1550,2285,2,0,1550,0,2007,98106
965800,4,1.75,2500,8725,1,0,1500,1000,1966,98004
550000,4,1,1440,3600,1.5,0,1440,0,1924,98116
182200,4,1,1130,13927,1.5,0,1130,0,1929,98168
315000,3,1,1210,8505,1.5,0,1210,0,1958,98106
500000,2,1,960,5000,1,0,960,0,1900,98107
480000,5,2.5,2160,7737,2,0,2160,0,1998,98065
1690000,3,1.75,3400,8965,1,0,1820,1580,1957,98105
525000,5,3.25,3960,321908,2,0,2690,1270,1989,98038
407500,4,2.5,1900,9075,2,0,1900,0,1988,98133
443000,4,3,2620,35124,2,0,2620,0,1987,98092
1256500,4,2.5,3150,13700,2,0,3150,0,1966,98040
642000,3,1,1040,4480,1,0,870,170,1924,98109
520000,3,1.75,1540,7558,1,0,1540,0,1964,98052
750000,3,2,1820,5000,1.5,0,1720,100,1941,98116
855000,5,1.5,1930,4500,1.5,0,1930,0,1929,98112
275000,4,1,1430,27153,1.5,0,1430,0,1934,98065
265000,5,2.75,2920,5250,1.5,0,1800,1120,1911,98002
894400,3,2.5,3100,45738,2,0,3100,0,1991,98053
546000,2,1,1200,12856,1,0,1200,0,1948,98027
699950,2,2.5,2390,7489,1,0,2390,0,2007,98053
435000,3,2,1270,10713,1,0,1270,0,1969,98034
259500,4,1.5,1300,7200,1,0,1300,0,1970,98031
359950,4,3.25,2290,4785,2,0,2290,0,2007,98038
517000,3,1.75,1740,10000,1,0,1740,0,1976,98074
579000,3,1,1590,5400,1,0,1280,310,1948,98118
525000,4,2,2420,10735,1.5,0,2420,0,1967,98052
320000,4,2.5,2130,9653,1,0,1500,630,1978,98031
635000,4,1.75,1950,13320,1,0,1370,580,1969,98007
400000,4,2.5,2150,5397,2,0,2150,0,1998,98058
455000,3,1.75,1270,7700,1,0,1270,0,1968,98052
572000,3,1.75,1850,22767,1.5,0,1850,0,1908,98074
650000,2,1.5,1440,136778,1,0,1140,300,1956,98072
162500,3,1.5,1390,7417,1,0,1390,0,1967,98001
400000,2,2.5,1340,1240,2,0,1150,190,2008,98052
268300,3,1,1190,9000,1,0,1190,0,1968,98028
989000,6,4.5,3830,4800,3,0,3050,780,1919,98119
342000,3,1.75,1780,10409,1,0,1280,500,1981,98058
315000,4,2.5,3130,5999,2,0,3130,0,2006,98042
485000,4,2.75,1830,8384,1,0,1320,510,1979,98034
277500,4,2.5,2550,7500,1,0,1750,800,1976,98023
1295000,4,3.5,3790,90169,2,0,3790,0,1998,98053
385000,4,1.75,1800,10890,1.5,0,1800,0,1912,98027
426000,2,1,1630,7680,1,0,830,800,1947,98125
310000,4,2,1870,6000,1.5,0,1870,0,1956,98125
449000,4,2,1870,6000,1.5,0,1870,0,1956,98125
375000,2,1,980,3915,1,0,980,0,1919,98118
1187500,3,2.25,2860,10625,1,0,1920,940,1976,98115
468000,3,2.25,1470,5597,2,0,1470,0,1985,98029
336000,1,1,1160,5000,2,0,1160,0,2000,98144
392000,4,2.75,1940,6555,2,0,1940,0,1990,98038
412500,4,2.25,1630,7969,1,0,1100,530,1977,98034
545000,4,2.5,2755,11612,2,0,2755,0,2001,98019
133000,5,2,1430,5600,1.5,0,1430,0,1947,98118
440000,5,2,1430,5600,1.5,0,1430,0,1947,98118
294450,4,2.25,1400,7341,1,0,1300,100,1961,98155
335000,4,2.5,2520,7205,2,0,2520,0,1987,98003
362000,3,1,1290,10125,1,0,1290,0,1956,98028
322000,3,1.75,1400,18002,1,0,1400,0,1977,98019
230500,2,1,740,8853,1,0,740,0,1943,98166
380000,4,2,1710,9996,1,0,1710,0,1950,98108
292000,4,2.75,2414,7693,2,0,2414,0,2006,98002
172500,3,1,1040,7500,1,0,1040,0,1954,98198
784000,4,2.75,3540,7091,1.5,0,1970,1570,1947,98199
525000,4,2.75,2530,11549,1,0,1700,830,1942,98033
600000,3,2.5,2320,7609,2,0,2320,0,2003,98027
435000,3,2.5,2530,16102,2,0,2530,0,1989,98038
359900,5,2.75,2790,7600,1.5,0,2790,0,1965,98056
700000,4,1.75,1950,7139,1,1,1150,800,1957,98178
280000,3,2,1020,889,2,0,720,300,2009,98126
655000,4,2.5,3110,24466,2,0,3110,0,1997,98059
2480000,4,5,5310,16909,1,0,3090,2220,1992,98006
499950,3,2.5,2580,23925,2,0,2580,0,2001,98023
540000,3,2.5,1380,1021,2,0,1160,220,2008,98122
970000,4,2.75,3980,9209,2,0,3980,0,2002,98074
330000,4,2.5,2080,7000,1,0,1400,680,1989,98058
474000,3,1.75,1530,8000,2,0,1530,0,1978,98052
670000,4,1.75,1930,9310,1,0,1930,0,1968,98008
1300000,4,3.25,2330,9687,2,0,2330,0,1918,98112
1160000,4,2.5,3860,10361,2,0,2940,920,1985,98006
440000,4,2.5,2880,8061,2,0,2880,0,1988,98058
411000,2,2.5,1590,2088,2,0,1590,0,1997,98033
500000,3,1.5,2150,4000,1.5,0,1470,680,1928,98144
1335000,4,1.75,2300,13342,1.5,1,2300,0,1934,98125
696000,6,3.25,2900,6400,2,0,2300,600,1977,98199
465000,3,2.25,1970,11088,1,0,1180,790,1967,98155
518000,4,2.5,1740,7500,1,0,1220,520,1976,98052
251000,3,1.75,1220,7250,1,0,1220,0,1962,98045
255000,3,2,1290,13282,1,0,1290,0,1978,98030
319000,2,1,780,8271,1,0,780,0,1924,98115
719000,4,2.75,2210,3400,1.5,0,1470,740,1926,98115
1520000,5,3.5,5930,13288,2,0,3920,2010,1996,98027
322000,4,2.5,1950,4553,2,0,1950,0,2000,98056
205000,4,1,1340,7920,1,0,1340,0,1970,98001
229000,3,1,1590,6240,1,0,1060,530,1956,98146
395000,3,2.25,1780,9672,1,0,1350,430,1960,98133
183000,2,1,760,7272,1,0,760,0,1980,98003
583500,3,1.75,1720,7800,1,0,1170,550,1978,98052
312000,3,2.5,2070,25710,1,0,2070,0,1917,98022
539000,3,1.75,1790,9860,1,0,1410,380,1978,98052
409000,4,2.75,3230,12651,2,0,3230,0,2002,98001
510250,3,1.75,1400,4000,1,0,870,530,1951,98117
535000,2,2,1370,3827,1,0,1020,350,1952,98199
280000,3,2.5,1600,7936,2,0,1600,0,1996,98038
286000,3,1,950,8400,1,0,950,0,1958,98056
710000,3,2.75,2210,7660,1,0,1460,750,1968,98116
395000,2,1,930,6380,1,0,930,0,1940,98115
237500,2,1,810,8494,1,0,810,0,1949,98155
464000,3,2,1630,6550,1,0,850,780,1912,98126
495000,3,1.75,1770,10080,1,0,1770,0,1968,98125
257500,1,1,710,6060,1,0,710,0,1916,98118
570000,4,3.5,3990,23544,1,0,2300,1690,1999,98023
362000,3,2.5,2310,7485,2,0,2310,0,1986,98058
640000,33,1.75,1620,6000,1,0,1040,580,1947,98103
172500,3,1,1140,8800,1,0,1140,0,1972,98001
596000,2,1,1040,4880,1,0,1040,0,1910,98115
840000,4,2.5,2170,9796,1,0,1650,520,1980,98006
1600000,3,2.25,3370,23065,1,1,1920,1450,1980,98028
435000,2,1.5,901,1245,3,0,901,0,2001,98115
251000,2,1,840,7870,1,0,840,0,1949,98155
282500,4,1,1650,9750,1,0,1650,0,1964,98059
265000,3,2.25,1380,7226,1,0,1140,240,1987,98042
330000,3,1,910,10240,1,0,910,0,1969,98053
435000,2,1,1230,3800,1,0,1230,0,1928,98115
827235,3,1.75,1740,8560,1,0,1500,240,1948,98199
249950,4,1,1290,5000,1.5,0,1290,0,1957,98146
400000,3,2.5,1950,18533,2,0,1950,0,1988,98024
300499,4,2.5,2150,7944,2,0,2150,0,1990,98092
449000,4,2,1560,5220,1,0,1560,0,1959,98115
500000,2,1,1120,3220,1,0,1120,0,1923,98103
865000,3,1.5,1790,7526,1,0,1790,0,1953,98004
899950,4,3.5,3290,5414,2,0,2360,930,2006,98034
370000,4,1,1540,9541,1.5,0,1540,0,1961,98034
442500,5,3.25,4240,226097,2,0,3410,830,1980,98053
310000,3,1,1010,9945,1,0,1010,0,1973,98065
1565000,4,2.75,2970,12750,1.5,0,2130,840,1918,98004
245000,4,2.25,2190,9113,2,0,2190,0,1986,98001
254950,2,1,700,8100,1,0,700,0,1949,98155
510000,6,4.5,3300,7480,2,0,3300,0,1980,98052
299950,3,2.25,1370,5000,2,0,1370,0,1990,98019
379950,4,2.5,2680,4500,2,0,2680,0,2011,98038
350000,3,1,1390,4820,1,0,910,480,1926,98133
300000,3,2.5,1700,3575,2,0,1700,0,2000,98108
994000,3,2.25,2510,6339,1.5,0,1810,700,1932,98199
315000,3,1.5,1700,8067,1,0,1250,450,1956,98155
480500,4,2.5,2180,11200,1,0,2180,0,1968,98072
373000,3,1,1770,5720,1.5,0,1140,630,1926,98126
728000,4,2.5,3290,5951,2,0,3290,0,2003,98075
415000,4,3.5,3040,7125,2,0,2240,800,2002,98178
427500,4,2.5,2460,5091,2,0,2460,0,2003,98058
339300,3,2,970,10000,1,0,970,0,1972,98074
313000,3,1.75,1320,6205,1,0,1320,0,1948,98133
431500,3,3.5,1900,1612,2,0,1430,470,2008,98136
415000,3,1.5,1220,835,1.5,0,1220,0,1950,98103
490000,3,1.75,1470,9750,1,0,1470,0,1978,98052
1425000,4,5,4630,24054,2,0,4630,0,2005,98075
275000,3,1.5,1400,9750,1,0,1400,0,1964,98030
325000,2,1,1070,5080,1,0,1070,0,1942,98106
1180000,5,3.75,3630,6000,1.5,0,2470,1160,2004,98033
690000,4,1.5,1970,4590,2.5,0,1970,0,1909,98103
410000,4,2,2010,9474,2,0,2010,0,1953,98166
960000,4,2.5,2820,5934,1,0,1770,1050,1952,98116
299250,3,2.5,2530,8669,2,0,2530,0,1990,98023
239000,2,1,710,14000,1,0,710,0,1953,98166
235000,2,1,1210,9400,1,0,1210,0,1949,98106
587000,3,2.25,2370,217800,2,0,2370,0,1979,98053
431000,4,2.5,2300,6087,2,0,2300,0,2001,98056
1636000,3,2.5,3110,6765,2,0,2550,560,1946,98115
285000,3,1.75,1990,6500,1,0,1090,900,1961,98055
778000,3,3,2630,10156,1,0,2630,0,1987,98006
415000,3,1,1300,7975,1,0,1300,0,1958,98008
550285,2,1.75,1680,4500,1,0,1680,0,2004,98053
910000,3,2.25,2180,9865,1,0,1660,520,1966,98040
860000,3,2.5,2770,9136,2,0,2770,0,1991,98006
765000,3,1.75,2120,5000,2,0,1980,140,1920,98103
782000,4,2.5,2830,20345,2,0,1980,850,1979,98004
525000,3,3.5,1370,1764,2,0,1180,190,2000,98119
745000,3,2.5,2810,435600,2,0,2810,0,1995,98045
470000,3,3.5,3520,35512,2,0,2760,760,2005,98022
345000,3,1.75,1990,5650,1,0,1320,670,1963,98178
279000,3,2.25,2070,7800,1,0,1170,900,1964,98003
500000,3,1.5,1320,8100,1,0,1320,0,1951,98177
237000,3,1,1300,8160,1,0,1300,0,1960,98056
200500,3,1.75,1260,9346,1,0,1260,0,1963,98030
387500,4,1.75,2400,9900,1,0,1250,1150,1957,98166
392500,4,2,1950,8040,1,0,1950,0,1961,98125
305000,3,2,1430,12430,1,0,1430,0,1957,98056
981000,4,2.5,2110,10100,1,0,2110,0,1968,98006
680000,4,2.5,2980,8770,2,0,2980,0,1990,98075
276000,4,2.5,2068,7242,2,0,2068,0,1976,98001
655500,4,3.5,3380,8330,2,0,3380,0,2000,98177
555000,5,2.75,2810,13144,1,0,1440,1370,1964,98007
235000,2,1,930,10505,1,0,930,0,1930,98148
325000,3,1,1300,8879,1,0,920,380,1950,98155
268950,3,1,1320,8100,1,0,880,440,1943,98166
264500,3,1.5,1580,14040,1,0,1050,530,1980,98001
240000,3,2.5,1620,5250,2,0,1620,0,1987,98003
819000,3,2.5,2750,226512,2,0,2750,0,2000,98070
850000,2,1.5,2210,5000,1,0,1530,680,1951,98122
294950,4,2.25,1740,9600,1,0,1160,580,1957,98188
693000,3,2.25,2120,13644,2,0,1420,700,1973,98040
478000,4,2.5,2780,7290,2,0,2780,0,1989,98059
222000,2,1,830,6893,1,0,830,0,1950,98125
635000,4,2.5,2070,11286,2,0,2070,0,1996,98056
469000,3,3.25,1390,1278,2,0,1140,250,2005,98107
350000,4,2.5,2610,5866,2,0,2610,0,2005,98038
180000,5,1,1460,11726,1.5,0,1290,170,1936,98146
490000,4,2.25,3390,39356,1,0,1640,1750,1964,98027
360000,3,1.5,1360,6000,1,0,860,500,1911,98103
630000,4,2.5,2807,9430,2,0,2807,0,1996,98028
615000,4,1,1340,2006,1.5,0,1340,0,1931,98119
279950,3,2.25,1340,7202,2,0,1340,0,1989,98038
317000,3,1,1160,8813,1,0,1160,0,1952,98125
618000,4,2.25,2470,7350,1,0,1600,870,1978,98052
620000,5,1.75,2000,8713,1,0,1000,1000,1962,98008
345000,3,1,1110,6250,1,0,1110,0,1956,98115
608000,3,1.5,2240,3750,1,0,1220,1020,1952,98103
325000,4,2.25,1920,11603,2,0,1920,0,1967,98058
475000,3,1.75,2270,13000,1,0,2270,0,1968,98058
154000,3,3,1530,9997,1,0,1020,510,1992,98001
1190000,5,3,3330,19126,2,0,2610,720,1977,98040
376950,4,2.5,2643,5750,2,0,2643,0,2012,98030
500000,2,2,1250,3360,1,0,1250,0,1957,98103
499950,3,2.5,3230,129578,1,0,2100,1130,1964,98014
230000,3,1,880,9035,1,0,880,0,1967,98059
652600,4,2.5,2220,5900,2,0,2220,0,2014,98117
185000,3,1.75,1130,7000,1,0,1130,0,1978,98023
274950,3,1,1450,8820,1,0,1050,400,1958,98168
447000,2,1,760,6035,1,0,760,0,1920,98136
129000,2,1,1150,30184,1,0,1150,0,1950,98055
436000,5,3,2720,9856,2,0,2720,0,1969,98059
825000,3,1.75,2080,5000,2,0,2080,0,1906,98103
225000,3,1,1080,16000,1,0,1080,0,1952,98001
265000,3,2.5,1890,6088,2,0,1890,0,1996,98002
765000,3,1.5,1500,5111,2,0,1500,0,1984,98122
509000,4,2,1960,2166,1.5,0,1260,700,1926,98103
762450,4,1.75,2570,8640,1,0,2570,0,1958,98005
465000,5,1.5,1830,9000,1,0,1030,800,1955,98155
564000,3,1.75,1980,6250,1,0,1090,890,1910,98136
384500,2,1,1130,5236,1,0,1130,0,1942,98146
415000,3,2,2010,33090,1.5,0,2010,0,1986,98022
345000,2,1.75,1820,8409,1,0,910,910,1948,98155
465950,4,2.5,2340,6896,2,0,2340,0,2001,98059
325000,3,1.75,1780,11096,1,0,1210,570,1979,98074
500000,3,1.75,1780,11096,1,0,1210,570,1979,98074
450000,4,2.5,2450,20348,1,0,1410,1040,1978,98075
475000,4,3,2410,8284,1,0,1210,1200,1969,98034
1346400,5,1.75,3380,20021,1,0,1690,1690,1963,98004
747000,3,1.5,1710,5120,2,0,1710,0,1920,98115
395000,3,1.75,1740,6220,1,0,1740,0,1954,98177
505000,3,2.5,1995,1483,3,0,1760,235,2005,98102
215000,3,2,1760,9282,1,0,1100,660,1947,98001
775000,4,3.5,3970,210830,2,0,3970,0,2000,98045
540000,4,2.5,3000,5471,2,0,3000,0,2013,98059
392500,3,1.75,1540,8925,1,0,1540,0,1957,98133
987000,3,2,2160,15788,1,0,2160,0,1951,98004
1190000,3,2,2160,15788,1,0,2160,0,1951,98004
252500,3,2,1810,10684,2,0,1810,0,1987,98058
730000,3,3.5,2440,3502,2,0,1970,470,2000,98005
497300,6,2.75,3200,9200,1,0,1600,1600,1953,98146
640000,4,2.5,2970,34981,2,0,2970,0,1998,98077
580000,5,2,2290,7125,1,0,1190,1100,1964,98008
377000,3,1.75,1820,34800,1,0,1820,0,1967,98027
1280000,4,3.5,3010,3600,2,0,2370,640,1999,98112
396500,3,1.5,1360,1488,2,0,1120,240,2003,98199
300000,4,2.5,2080,2999,2,0,2080,0,1998,98059
532000,3,1,1110,4800,1.5,0,1110,0,1946,98117
579000,2,1.75,1560,4500,1,0,1560,0,2004,98053
1400000,4,2.5,3520,7815,2,0,3140,380,1929,98199
571000,5,1.75,2280,43560,1,0,1380,900,1949,98166
301950,3,1.75,1370,9288,1,0,1370,0,1988,98059
660000,3,3,2340,2970,2,0,2160,180,1925,98103
455000,4,2.5,3170,10688,2,0,3170,0,2001,98001
375000,3,1.75,1380,5060,1,0,1380,0,1986,98133
470000,4,2.5,2700,6769,2,0,2700,0,1999,98042
374990,3,2.5,1300,10484,2,0,1300,0,1983,98028
541500,2,2.5,1900,3690,2,0,1900,0,2006,98053
782500,3,2.5,3750,7821,2,0,3750,0,2001,98074
264000,3,2.25,1552,3677,2,0,1552,0,2012,98092
640000,4,2.5,2500,7417,2,0,2500,0,1991,98074
660000,3,2,1770,8141,1,0,1770,0,1952,98177
1365000,5,3.5,4210,17258,2,0,4210,0,1995,98006
389950,3,2.5,2170,8140,2,0,2170,0,1994,98030
226000,2,1,1510,19874,1,0,1510,0,1951,98146
390000,3,1.75,1870,40250,1,0,1870,0,1959,98038
485000,3,2.25,1570,8111,2,0,1570,0,1984,98074
840000,4,2.5,2480,4602,2,0,2480,0,2000,98052
600000,5,3.5,3580,21343,1.5,0,2140,1440,1937,98155
331000,2,1,1480,6210,1,0,1080,400,1950,98133
780000,3,2,2610,6000,1,0,1310,1300,1941,98115
300000,3,1.75,1700,8481,2,0,1700,0,1993,98003
361810,3,1.75,1240,7620,1,0,1240,0,1968,98166
467000,3,1,1660,6582,1,0,1000,660,1946,98133
399000,3,1.75,1620,10000,1.5,0,1620,0,1918,98178
315450,3,1.75,1130,7500,1.5,0,1130,0,1908,98108
600000,3,1,1310,5000,1.5,0,1310,0,1906,98103
247500,4,2,1710,5200,1,0,910,800,1977,98042
330000,3,1,2140,5037,1,0,2140,0,1957,98118
500000,4,2.25,2350,7210,1.5,0,2350,0,1972,98011
367500,3,1,1570,10050,1,0,1570,0,1963,98028
560000,3,2.5,2780,32880,1,0,2780,0,1993,98045
655000,4,1.75,2540,7620,1,0,1320,1220,1948,98116
530000,5,2.75,2500,7140,1,0,1250,1250,1968,98008
270000,3,2.25,2080,26574,1,0,1380,700,1993,98002
437500,3,2,1760,2875,2,0,1290,470,1988,98126
575000,3,1.75,1760,10349,1,0,1760,0,1957,98005
278000,4,2.5,1940,6887,2,0,1940,0,1990,98023
568500,4,2.5,3010,6181,2,0,3010,0,2000,98056
280000,4,3,2460,9606,1,0,2460,0,2012,98168
250000,2,1,750,6350,1,0,750,0,1920,98103
247500,3,0.75,1300,72309,1,0,680,620,1950,98006
1250000,5,2.75,3710,13874,1.5,0,2340,1370,1977,98006
535000,4,2.5,2360,15008,1,0,1920,440,1986,98028
814842,3,2.5,3190,6899,2,0,3190,0,2014,98034
340000,4,2.5,2181,5521,2,0,2181,0,2006,98001
359950,3,1.75,1890,9100,2,0,1890,0,1952,98133
750000,3,1.75,2610,5544,1.5,0,1680,930,1934,98117
1220000,4,2,3090,8125,2.5,0,3090,0,1918,98117
370000,2,1,860,5040,1,0,860,0,1956,98117
329950,3,1,1000,9170,1,0,1000,0,1980,98058
500000,3,2.5,2760,35171,2,0,2760,0,1990,98058
734000,4,2.5,3490,18521,2,0,3490,0,1990,98077
385000,4,2.5,2960,5054,2,0,2960,0,2006,98038
230000,2,1,1280,4635,1,0,840,440,1917,98118
1385000,4,3.5,3230,7200,1,0,1640,1590,2000,98033
210000,3,2,1830,4992,1,0,1230,600,1953,98118
293000,3,1.75,1420,13187,1,0,1420,0,1974,98059
465000,3,1,1580,3774,1.5,0,1580,0,1900,98117
449000,3,2.25,1960,44634,1,0,1130,830,1984,98028
325000,2,1.75,1670,10725,1,0,1670,0,1965,98178
180000,3,2,1670,7056,1,0,1670,0,1958,98002
650000,6,3,2960,5000,1,0,1790,1170,1968,98103
665000,4,2.75,2420,7102,1,0,1670,750,1946,98177
324450,3,2,1420,16000,1,0,1420,0,1966,98166
588000,4,1.75,2170,5750,1,0,1370,800,1975,98116
200000,4,1,1310,5200,1.5,0,1160,150,1945,98126
383000,4,1.75,1830,11090,1,0,1060,770,1962,98028
499950,3,2,1360,2500,1,0,730,630,1986,98107
549000,5,2.5,3440,12350,1,0,1760,1680,1976,98003
465000,5,3,2010,7264,1,0,1290,720,1990,98103
450000,3,2.5,2450,19744,2,0,2450,0,1990,98038
799900,4,2.5,3030,7800,2,0,1580,1450,1991,98033
495000,4,2.5,2480,91911,1,0,1470,1010,1973,98027
1200000,3,3.5,4310,10842,2,0,3140,1170,1988,98177
637000,4,2.5,2120,15000,2,0,2120,0,1983,98052
589000,4,1,2210,4366,2,0,2210,0,1901,98122
305000,3,1.75,1400,10350,1,0,1400,0,1976,98059
600000,4,2.25,2760,5200,2,0,1790,970,1910,98144
587000,4,2.5,2550,6256,2,0,2550,0,1992,98072
1425000,2,2.5,2220,4000,2,0,2220,0,2000,98112
250000,4,1,1320,11212,1,0,1320,0,1914,98002
515000,3,3,2440,3202,2,0,1640,800,1982,98133
833000,4,2.75,3780,10308,2,0,3780,0,1999,98075
860000,3,3.25,4720,32467,2,0,3190,1530,1998,98059
550000,4,3,2360,6678,1,0,1760,600,1949,98115
180000,2,1,890,6000,1,0,890,0,1919,98178
507000,4,1.75,1770,9375,1,0,1170,600,1968,98052
427000,3,2,1720,128066,1,0,1720,0,1994,98027
616950,3,3.5,2490,2722,2,0,2020,470,1999,98005
372000,4,1.75,1890,10550,1,0,1010,880,1969,98056
290000,2,1,1020,6380,1,0,1020,0,1930,98115
329990,4,2.75,2420,8438,2,0,2420,0,1997,98022
393500,3,1.75,1600,8156,1,0,1600,0,1948,98155
1550000,5,3.25,3370,17458,1,0,2000,1370,1982,98040
240000,4,2.25,1720,8300,1,0,1720,0,1973,98023
285000,3,1,1090,8640,1,0,1090,0,1973,98166
382500,3,1.5,1090,9862,1,0,1090,0,1987,98074
1925000,4,3.75,3600,16101,1,0,3600,0,1951,98112
800000,3,2.5,2760,9471,1,0,1760,1000,1956,98115
550000,4,3.5,2770,24140,2,0,2770,0,1967,98033
387846,4,1.75,2520,15205,1,0,2040,480,1954,98028
367500,4,2,1960,16015,1,0,1960,0,1980,98002
780500,5,1,1760,4264,2,0,1760,0,1902,98112
680000,3,1.75,1090,6775,1,0,850,240,1950,98115
434400,5,1.75,1960,7875,1,0,1960,0,1968,98034
370000,2,1,1220,17172,1,0,1220,0,1947,98033
465000,3,1.75,1730,8073,1,0,1350,380,1971,98177
323000,3,2,1830,6925,1,0,1830,0,1979,98058
270000,4,2.5,1600,9921,2,0,1600,0,2009,98042
1320000,3,1.75,2040,42693,1,0,2040,0,1980,98052
560000,4,2.5,2710,6583,2,0,2710,0,2003,98059
450000,3,1,1140,4500,1,0,840,300,1907,98144
290000,2,1,930,7740,1,0,930,0,1924,98125
354000,3,2,1010,21340,1,0,1010,0,1980,98074
705000,5,3,2380,5000,2,0,2380,0,1909,98107
445000,3,2.25,1860,7200,1,0,1240,620,1977,98034
229900,3,1,1440,11925,1,0,1440,0,1968,98003
610000,4,2.5,2980,5896,2,0,2980,0,2001,98053
535000,3,3.25,2670,5108,2,0,2670,0,2000,98065
437400,3,1.75,2150,8925,1,0,2150,0,1960,98008
540000,5,2.75,3160,10059,2,0,1740,1420,1978,98011
570000,3,2,1890,29185,1,0,1470,420,1949,98006
533000,3,2.5,2810,4607,2,0,2810,0,2004,98011
555000,3,2.5,2690,4819,2,0,2690,0,2004,98065
239950,3,1.75,1230,9600,1,0,1230,0,1984,98042
350000,3,1,950,9451,1,0,950,0,1977,98034
245000,2,1,1200,4880,1,0,980,220,1943,98106
456000,4,1.75,1670,9886,1,0,1670,0,1947,98125
465000,4,2.25,2140,7701,1,0,1470,670,1977,98034
445000,2,1.75,1440,4660,1,0,1440,0,2008,98053
517850,5,2.75,3050,7500,1,0,1800,1250,1966,98034
329000,5,2.75,2570,7260,2,0,2570,0,1996,98092
512500,3,2.5,1840,2875,2,0,1840,0,1997,98116
365000,2,1,1250,8100,1,0,1250,0,1947,98125
450500,3,1,1410,9384,1,0,1410,0,1948,98133
915000,3,1,1560,8232,1,0,1560,0,1952,98004
205000,3,1,960,7314,1,0,960,0,1960,98002
314000,4,2.5,1870,8449,2,0,1870,0,1992,98188
496000,2,1,900,9260,1,0,900,0,1946,98107
329950,4,1,2050,7590,1,0,1280,770,1957,98178
375000,4,2,2400,6000,2,0,2400,0,1913,98011
623000,3,2.5,1850,7777,2,0,1850,0,1989,98033
310000,4,1.5,1220,9600,1,0,1220,0,1980,98014
532500,3,3.25,3140,37120,1,0,1760,1380,1984,98065
960000,4,2.25,2410,4560,2,0,1800,610,1929,98117
598000,4,2.5,3130,40918,2,0,3130,0,1994,98045
683000,3,2.5,2300,9218,2,0,2300,0,1998,98027
425000,5,2.5,2840,9425,1,0,1590,1250,1962,98155
533000,5,2.75,1800,3780,1.5,0,1400,400,1926,98103
375000,3,1,1190,9486,1,0,1190,0,1953,98166
250500,3,2,1710,7225,2,0,1710,0,1988,98023
257000,4,1.75,1900,22896,1.5,0,1360,540,1922,98010
218000,3,1,880,18205,1,0,880,0,1945,98178
460000,3,2,2060,4437,1,0,1030,1030,1929,98126
255544,3,1,1360,6186,1.5,0,760,600,1941,98133
560000,2,2,1680,4647,1,0,1680,0,2008,98053
480000,4,2.5,2980,4074,2,0,2980,0,2011,98019
1300000,5,1.75,2130,19180,1,0,1500,630,1968,98004
580000,3,2.75,2650,9752,1,0,2650,0,1989,98028
475000,3,2.5,1700,9100,1,0,1160,540,1998,98126
1309500,4,2.5,2680,12215,1,1,1590,1090,1956,98166
700000,3,2.5,2530,623779,1,0,2530,0,1980,98038
590000,3,2.5,2520,10223,2,0,2520,0,1988,98074
264500,3,2.5,1630,8346,1,0,1630,0,1990,98092
465000,2,1,730,2600,1,0,730,0,1918,98107
